9.600000 1.684800 1.396200 1.163700 0.969900 4.851400
9.700000 1.680600 1.390400 1.172600 0.975600 4.849600
9.800000 1.689300 1.391500 1.187100 0.971400 4.832500
9.900000 1.711400 1.388100 1.161400 0.979100 4.838400
10.000000 1.700000 1.389700 1.160300 0.970700 4.854500


0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.100000 5.384900 6.471700 6.729200 7.000500 10.691300
0.200000 3.558500 4.908400 5.541200 6.016800 10.760400
0.300000 2.679000 3.711300 4.437800 5.096000 10.523800
0.400000 2.247200 2.847100 3.564600 4.224300 10.013000
0.500000 1.987400 2.316100 2.848300 3.432500 9.573700
0.600000 1.879700 2.057600 2.417900 2.772700 9.081400
0.700000 1.772200 1.871100 2.068600 2.356100 8.687500
0.800000 1.741700 1.715200 1.866300 2.009200 8.328100
0.900000 1.704000 1.643100 1.723000 1.762900 7.911500
1.000000 1.673900 1.587500 1.617500 1.610100 7.693900
1.100000 1.643500 1.529700 1.536000 1.472200 7.397700
1.200000 1.659300 1.503900 1.476500 1.400300 7.306400
1.300000 1.642200 1.493200 1.388200 1.337100 6.987600
1.400000 1.630000 1.441100 1.331600 1.259400 6.830000
1.500000 1.633600 1.445600 1.321500 1.224200 6.651500
1.600000 1.632500 1.434600 1.279100 1.179300 6.558900
1.700000 1.635400 1.421600 1.253800 1.149700 6.441800
1.800000 1.638000 1.402100 1.224500 1.110800 6.323800
1.900000 1.616600 1.409700 1.222400 1.077500 6.263000
2.000000 1.633300 1.405700 1.207900 1.059700 6.109700
2.100000 1.623900 1.387400 1.173400 1.059100 6.057000
2.200000 1.636000 1.375800 1.169200 1.023800 6.037700
2.300000 1.609900 1.399100 1.169900 1.011300 5.912900
2.400000 1.644000 1.360200 1.147000 1.002300 5.815100
2.500000 1.631000 1.369700 1.128700 0.986300 5.864400
2.600000 1.629400 1.362700 1.146300 0.998400 5.728700
2.700000 1.629000 1.363100 1.123500 1.009700 5.776000
2.800000 1.649400 1.354400 1.124600 0.965500 5.642400
2.900000 1.646400 1.357600 1.114000 0.961800 5.631100
3.000000 1.616000 1.342700 1.111000 0.977600 5.592000
3.100000 1.635600 1.335100 1.104200 0.963000 5.569400
3.200000 1.633900 1.365200 1.098700 0.953800 5.445000
3.300000 1.648300 1.351100 1.065300 0.938400 5.494800
3.400000 1.628700 1.342700 1.105400 0.933400 5.417500
3.500000 1.643000 1.336800 1.080600 0.939800 5.421400
3.600000 1.648600 1.332700 1.084500 0.946200 5.351200
3.700000 1.671100 1.322900 1.100800 0.941300 5.337800
3.800000 1.655200 1.327000 1.074200 0.926200 5.290200
3.900000 1.635000 1.360900 1.092000 0.927100 5.287500
4.000000 1.643400 1.331800 1.067100 0.933600 5.250800
4.100000 1.643200 1.347100 1.085300 0.919500 5.263400
4.200000 1.642000 1.342800 1.066900 0.923700 5.203000
4.300000 1.634500 1.320300 1.087900 0.914500 5.220600
4.400000 1.648100 1.351500 1.094600 0.916300 5.161100
4.500000 1.650100 1.341100 1.080200 0.929800 5.187500
4.600000 1.648400 1.356800 1.067200 0.920400 5.120300
4.700000 1.636500 1.325800 1.075200 0.927400 5.170900
4.800000 1.641700 1.355500 1.082900 0.920900 5.143400
4.900000 1.645100 1.355900 1.086600 0.926100 5.093900
5.000000 1.624600 1.332600 1.089500 0.931200 5.124400
5.100000 1.611800 1.372600 1.087800 0.920800 5.064500
5.200000 1.642900 1.350800 1.103900 0.931500 5.071200
5.300000 1.666300 1.330700 1.097300 0.914600 5.072300
5.400000 1.641200 1.345700 1.070100 0.919400 5.028100
5.500000 1.624200 1.348100 1.078800 0.933800 5.044600
5.600000 1.648500 1.339800 1.082500 0.931300 5.038200
5.700000 1.629900 1.338700 1.092700 0.924100 5.014100
5.800000 1.626500 1.343000 1.086600 0.926200 5.072300
5.900000 1.646200 1.329900 1.082500 0.910000 4.993100
6.000000 1.626900 1.323900 1.082400 0.936600 5.013800
6.100000 1.645900 1.332500 1.108400 0.941800 5.005000
6.200000 1.651000 1.358400 1.112400 0.930500 5.023100
6.300000 1.662600 1.340300 1.117000 0.935500 5.081300
6.400000 1.658300 1.348300 1.101700 0.951900 5.007700
6.500000 1.630600 1.341400 1.100900 0.944500 5.070200
6.600000 1.620300 1.340100 1.118400 0.961300 5.036700
6.700000 1.647500 1.341600 1.128100 0.960600 5.011800
6.800000 1.658000 1.345000 1.129300 0.952200 5.068800
6.900000 1.662500 1.362200 1.136700 0.958500 5.079200
7.000000 1.627500 1.333200 1.148000 0.942400 5.087900
7.100000 1.657900 1.362100 1.128000 0.974300 5.083800
7.200000 1.644700 1.375500 1.144800 0.949900 5.061300
7.300000 1.663800 1.371000 1.125100 0.954100 5.078300
7.400000 1.642500 1.357400 1.133100 0.983200 5.095900
7.500000 1.642100 1.360700 1.140300 0.950800 5.108800
7.600000 1.632200 1.359700 1.151200 0.976100 5.115300
7.700000 1.657500 1.355900 1.150700 0.983000 5.129700
7.800000 1.634200 1.369400 1.180000 0.959300 5.119600
7.900000 1.620400 1.383600 1.151800 0.980500 5.137000
8.000000 1.648100 1.375600 1.166000 0.982600 5.122700
8.100000 1.638200 1.375700 1.172000 0.996800 5.152100
8.200000 1.635400 1.370200 1.179200 0.990500 5.187200
8.300000 1.636800 1.364300 1.185300 0.991800 5.140100
8.400000 1.650400 1.373600 1.214000 0.987300 5.156500
8.500000 1.627900 1.405900 1.186600 1.000400 5.217500
8.600000 1.645400 1.389500 1.190200 0.996500 5.249700
8.700000 1.641800 1.400100 1.219000 1.013900 5.242100
8.800000 1.658300 1.413700 1.213300 1.014900 5.246200
8.900000 1.679900 1.388700 1.190000 1.012700 5.213800
9.000000 1.650900 1.408500 1.207600 1.007800 5.249600
9.100000 1.626600 1.422100 1.247000 1.030600 5.240000
9.200000 1.641500 1.409100 1.249200 1.038100 5.247800
9.300000 1.665700 1.428100 1.250700 1.046900 5.252000
9.400000 1.673300 1.419600 1.245500 1.043800 5.316500
9.500000 1.666800 1.445100 1.249900 1.052100 5.286300
9.600000 1.660000 1.409900 1.299300 1.065400 5.242000
9.700000 1.651200 1.458800 1.273700 1.065600 5.256900
9.800000 1.670700 1.462600 1.277000 1.080600 5.294800
9.900000 1.681100 1.435200 1.291700 1.095200 5.304500
10.000000 1.678900 1.443000 1.306300 1.095100 5.343900
