0.000000 0.000000 0.000000
10.000000 0.804382 0.756860
20.000000 0.952350 1.496823
30.000000 0.975073 2.147117
40.000000 0.987176 2.680562
50.000000 1.007091 3.128473
60.000000 1.014560 3.514337
70.000000 1.011116 3.856678
80.000000 1.004641 4.195814
90.000000 1.008594 4.488720
100.000000 1.013000 4.710426
110.000000 1.019219 4.957336
120.000000 1.008860 5.153552
130.000000 0.988531 5.365729
140.000000 0.997279 5.536348
150.000000 0.993102 5.703303
160.000000 0.994223 5.880031
170.000000 0.995767 6.051257
180.000000 0.997896 6.186943
190.000000 1.001556 6.332077
200.000000 0.998669 6.471819
210.000000 0.995245 6.601149
220.000000 0.982957 6.726020
230.000000 1.001008 6.824628
240.000000 1.000935 6.933880
250.000000 1.003054 7.025888
260.000000 1.001843 7.142399
270.000000 1.014867 7.247217
280.000000 0.998558 7.358228
290.000000 0.979363 7.431335
300.000000 0.996211 7.483381
310.000000 1.015381 7.561632
320.000000 1.008782 7.632772
330.000000 1.006030 7.719114
340.000000 0.988678 7.795746
350.000000 0.990199 7.850196
360.000000 0.985063 7.919404
370.000000 0.987189 7.999966
380.000000 1.006908 8.051773
390.000000 0.999711 8.094309
400.000000 0.999809 8.138571
410.000000 1.007872 8.189663
420.000000 1.004995 8.227921
430.000000 0.992819 8.284460
440.000000 1.000794 8.334672
450.000000 0.992672 8.362483
460.000000 0.987682 8.375481
470.000000 0.992681 8.372946
480.000000 0.999562 8.409771
490.000000 0.993243 8.444177
500.000000 0.991716 8.484077
510.000000 1.002932 8.507283
520.000000 0.987267 8.523586
530.000000 0.982246 8.546336
540.000000 1.006560 8.577987
550.000000 0.994577 8.610035
560.000000 0.995282 8.647405
570.000000 0.991253 8.699460
580.000000 1.010568 8.751650
590.000000 1.007249 8.779424
600.000000 1.002496 8.856199
610.000000 1.014858 8.877494
620.000000 1.004295 8.891939
630.000000 0.999149 8.893423
640.000000 0.994108 8.912948
650.000000 0.990159 8.961833
660.000000 1.002936 9.021873
670.000000 1.010434 9.020065
680.000000 1.015962 9.023500
690.000000 1.014744 9.040076
700.000000 0.989667 9.063879
710.000000 0.986727 9.067136
720.000000 0.992328 9.070618
730.000000 1.002368 9.099775
740.000000 1.002026 9.143011
750.000000 1.010772 9.195041
760.000000 1.014050 9.228988
770.000000 1.001206 9.228527
780.000000 0.998974 9.222083
790.000000 1.003542 9.218716
800.000000 0.992377 9.224747
810.000000 0.992242 9.218587
820.000000 0.999208 9.229862
830.000000 0.988751 9.226652
840.000000 1.015576 9.242706
850.000000 1.015818 9.273483
860.000000 1.007785 9.301876
870.000000 0.998309 9.330597
880.000000 1.007835 9.328833
890.000000 1.010163 9.314609
900.000000 1.003579 9.319765
910.000000 0.989291 9.330800
920.000000 0.993002 9.324683
930.000000 0.984635 9.322601
940.000000 0.994702 9.306650
950.000000 0.981221 9.307544
960.000000 0.986913 9.322885
970.000000 0.996531 9.336487
980.000000 1.001290 9.350473
990.000000 1.010173 9.379763
1000.000000 1.014457 9.391677
1010.000000 1.030062 9.414638
1020.000000 1.004416 9.460170
1030.000000 0.998148 9.455934
1040.000000 1.005050 9.469287
1050.000000 0.996284 9.466540
1060.000000 1.020734 9.472137
1070.000000 1.000915 9.512431
1080.000000 0.990148 9.510718
1090.000000 1.000828 9.478444
1100.000000 1.006334 9.516985
1110.000000 0.997198 9.550896
1120.000000 0.995127 9.563724
1130.000000 1.002419 9.556723
1140.000000 1.007419 9.561161
1150.000000 1.005838 9.560242
1160.000000 1.015389 9.536213
1170.000000 1.009265 9.554365
1180.000000 0.996121 9.536778
1190.000000 0.989578 9.511742
1200.000000 0.996708 9.557803
1210.000000 0.992808 9.549360
1220.000000 1.000216 9.548491
1230.000000 0.994117 9.566923
1240.000000 0.997742 9.602180
1250.000000 0.990433 9.595189
1260.000000 1.003942 9.609983
1270.000000 1.006434 9.608892
1280.000000 1.002688 9.593855
1290.000000 1.011898 9.598748
1300.000000 1.001029 9.635609
1310.000000 0.994408 9.670165
1320.000000 0.978074 9.703604
1330.000000 0.985466 9.703705
1340.000000 0.975479 9.709971
1350.000000 0.982725 9.702520
1360.000000 0.995746 9.705406
1370.000000 0.999063 9.667311
1380.000000 1.015430 9.641220
1390.000000 1.000025 9.638679
1400.000000 1.008147 9.675611
1410.000000 1.003633 9.676732
1420.000000 1.001307 9.668249
1430.000000 0.998490 9.638667
1440.000000 1.009028 9.630646
1450.000000 1.013460 9.652954
1460.000000 1.008916 9.673502
1470.000000 0.993190 9.659709
1480.000000 0.985110 9.662903
1490.000000 0.997868 9.652279
1500.000000 0.989583 9.648042
1510.000000 0.995351 9.658914
1520.000000 1.001840 9.664191
1530.000000 1.001240 9.657519
1540.000000 0.993480 9.669103
1550.000000 0.994948 9.650005
1560.000000 0.991947 9.625839
1570.000000 0.998912 9.645909
1580.000000 1.002870 9.659713
1590.000000 1.000453 9.679545
1600.000000 1.020220 9.697138
1610.000000 1.011183 9.710400
1620.000000 1.013075 9.720888
1630.000000 0.999189 9.738207
1640.000000 1.001794 9.752631
1650.000000 0.989109 9.757408
1660.000000 1.004228 9.756018
1670.000000 1.002914 9.756422
1680.000000 0.998078 9.763289
1690.000000 0.992165 9.789840
1700.000000 1.000246 9.807349
1710.000000 0.995695 9.828176
1720.000000 0.997076 9.859534
1730.000000 0.991634 9.861916
1740.000000 0.985142 9.863335
1750.000000 0.997376 9.878041
1760.000000 0.990570 9.880323
1770.000000 1.019773 9.854422
1780.000000 1.003472 9.852347
1790.000000 0.995017 9.853100
1800.000000 1.004237 9.852343
1810.000000 1.005102 9.850334
1820.000000 1.004345 9.844836
1830.000000 0.990524 9.847251
1840.000000 0.992687 9.857102
1850.000000 0.992574 9.875919
1860.000000 1.003006 9.878890
1870.000000 1.009048 9.895133
1880.000000 0.997837 9.891430
1890.000000 1.011485 9.866069
1900.000000 0.987248 9.844281
1910.000000 0.986371 9.835704
1920.000000 0.991817 9.819992
1930.000000 0.989519 9.826420
1940.000000 1.005056 9.830870
1950.000000 0.989774 9.798418
1960.000000 0.994395 9.791467
1970.000000 0.986490 9.797932
1980.000000 1.001752 9.807880
1990.000000 1.010236 9.825937
2000.000000 1.014495 9.824068
2010.000000 1.010103 9.841631
2020.000000 0.997660 9.877904
2030.000000 0.992979 9.873985
2040.000000 0.998711 9.873225
2050.000000 1.004719 9.901133
2060.000000 0.998772 9.893390
2070.000000 0.989351 9.884538
2080.000000 0.999409 9.881390
2090.000000 0.993743 9.877797
2100.000000 0.999021 9.890691
2110.000000 1.000309 9.889516
2120.000000 0.990483 9.910932
2130.000000 1.003012 9.937266
2140.000000 1.024695 9.948981
2150.000000 1.006578 9.968913
2160.000000 0.994192 9.985367
2170.000000 1.007519 10.001985
2180.000000 0.996488 10.022272
2190.000000 0.993266 10.018022
2200.000000 0.984765 10.030774
2210.000000 1.000102 10.064325
2220.000000 1.001399 10.068531
2230.000000 0.994801 10.051460
2240.000000 0.991731 10.035803
2250.000000 1.006138 10.042278
2260.000000 1.016231 10.021366
2270.000000 1.018541 10.011968
2280.000000 1.005186 10.010989
2290.000000 1.017537 10.010958
2300.000000 1.003515 10.010210
2310.000000 1.007718 10.005333
2320.000000 1.004001 9.989339
2330.000000 0.998323 9.969857
2340.000000 1.003306 9.957221
2350.000000 1.005848 9.994052
2360.000000 1.011562 9.985642
2370.000000 1.002145 9.997588
2380.000000 0.999359 10.004824
2390.000000 1.021778 10.020198
2400.000000 1.002437 10.016815
2410.000000 1.005759 10.020543
2420.000000 1.013984 10.005028
2430.000000 1.001122 10.007897
2440.000000 0.991864 9.986876
2450.000000 0.997598 9.951844
2460.000000 0.991278 9.942368
2470.000000 1.013359 9.933642
2480.000000 0.991483 9.946379
2490.000000 0.998500 9.975639
2500.000000 1.001540 9.949023
2510.000000 1.005332 9.962667
2520.000000 1.002168 9.946547
2530.000000 0.992621 9.956817
2540.000000 0.996470 9.937583
2550.000000 1.001093 9.949393
2560.000000 0.993733 9.957582
2570.000000 1.010482 9.967132
2580.000000 0.993469 9.933097
2590.000000 0.999151 9.916457
2600.000000 0.995507 9.891019
2610.000000 0.992156 9.911537
2620.000000 1.005449 9.930598
2630.000000 1.014778 9.937463
2640.000000 0.978529 9.944023
2650.000000 0.993565 9.944758
2660.000000 0.994396 9.932215
2670.000000 1.002585 9.944847
2680.000000 0.987504 9.927379
2690.000000 0.995168 9.919318
2700.000000 1.005066 9.927828
2710.000000 0.991657 9.923653
2720.000000 1.004734 9.918733
2730.000000 0.992857 9.913459
2740.000000 0.982247 9.912441
2750.000000 0.985589 9.918488
2760.000000 1.004970 9.890215
2770.000000 1.002603 9.887712
2780.000000 1.003162 9.876965
2790.000000 0.992116 9.864876
2800.000000 1.001764 9.871944
2810.000000 1.011008 9.882347
2820.000000 1.008598 9.894392
2830.000000 0.991434 9.868800
2840.000000 0.998428 9.866184
2850.000000 0.998956 9.865362
2860.000000 1.006074 9.862749
2870.000000 0.993867 9.843432
2880.000000 0.981537 9.849968
2890.000000 1.001116 9.843552
2900.000000 0.995639 9.868903
2910.000000 1.012689 9.880988
2920.000000 0.997156 9.890103
2930.000000 0.992656 9.907588
2940.000000 0.995619 9.905895
2950.000000 1.007745 9.888514
2960.000000 1.001613 9.884083
2970.000000 0.995182 9.868680
2980.000000 1.005130 9.903953
2990.000000 0.991695 9.930216
3000.000000 1.007289 9.949294
3010.000000 0.995538 9.960793
3020.000000 0.990243 9.951724
3030.000000 1.007418 9.937439
3040.000000 1.002717 9.951326
3050.000000 0.994778 9.908958
3060.000000 1.006018 9.883515
3070.000000 0.992670 9.891717
3080.000000 1.002766 9.906022
